"long","lat","count","type"
-73.942,40.737,2.0,p
-73.942,40.735,1.0,p
-73.942,40.733,1.0,p
-74.117,40.758,1.0,p
-73.942,40.734,1.0,p
-73.942,40.731,1.0,p
-73.942,40.732,2.0,p
-73.891,40.676,3.0,p
-73.965,40.628,4.0,p
-73.891,40.678,1.0,p
-73.965,40.629,1.0,p
-73.714,40.735,1.0,p
-73.714,40.736,1.0,p
-73.965,40.623,1.0,p
-73.033,40.67,1.0,p
-73.965,40.626,5.0,p
-73.965,40.627,12.0,p
-74.066,40.695,1.0,p
-73.965,40.624,13.0,p
-73.965,40.625,20.0,p
-74.28,40.769,2.0,p
-73.942,40.726,2.0,p
-73.942,40.727,4.0,p
-74.043,40.799,1.0,p
-73.942,40.724,1.0,p
-73.942,40.725,23.0,p
-73.942,40.722,5.0,p
-73.942,40.723,16.0,p
-73.942,40.721,91.0,p
-73.686,40.732,1.0,p
-74.066,40.687,1.0,p
-73.891,40.669,1.0,p
-73.97,40.6,2.0,p
-73.737,40.628,1.0,p
-74.066,40.681,1.0,p
-74.066,40.683,1.0,p
-73.97,40.8,97.0,p
-73.942,40.719,7.0,p
-73.942,40.717,1.0,p
-74.043,40.786,3.0,p
-73.942,40.715,48.0,p
-74.043,40.787,1.0,p
-73.942,40.716,27.0,p
-74.043,40.788,7.0,p
-73.942,40.713,4.0,p
-73.942,40.714,552.0,p
-74.117,40.735,3.0,p
-73.942,40.711,125.0,p
-73.942,40.712,10.0,p
-74.043,40.784,1.0,p
-73.963,40.72,52.0,p
-73.963,40.71,1847.0,p
-73.963,40.74,3.0,p
-73.963,40.73,18.0,p
-73.963,40.69,21.0,p
-73.963,40.68,29.0,p
-77.2,25.007,1.0,p
-73.965,40.644,2.0,p
-74.298,40.364,1.0,p
-73.821,40.741,1.0,p
-73.965,40.648,3.0,p
-73.965,40.646,1.0,p
-73.942,40.708,14.0,p
-73.942,40.706,10.0,p
-73.942,40.707,12.0,p
-74.043,40.775,4.0,p
-73.942,40.704,23.0,p
-74.043,40.776,1.0,p
-73.942,40.705,18.0,p
-73.121,40.42,1.0,p
-74.043,40.777,2.0,p
-73.942,40.702,13.0,p
-73.942,40.703,22.0,p
-73.963,40.81,184.0,p
-73.942,40.701,93.0,p
-74.043,40.773,1.0,p
-74.089,40.569,1.0,p
-72.116,40.755,1.0,p
-73.714,40.785,1.0,p
-73.963,40.76,387.0,p
-73.963,40.75,8.0,p
-73.963,40.78,7.0,p
-73.821,40.759,1.0,p
-73.963,40.77,2533.0,p
-73.963,40.79,6.0,p
-73.965,40.633,4.0,p
-73.821,40.753,1.0,p
-73.965,40.634,5.0,p
-2.666,40.766,1.0,p
-73.965,40.632,2.0,p
-73.965,40.637,3.0,p
-73.821,40.758,1.0,p
