"long","lat","count","type"
-74.019,40.604,2.0,p
-73.942,40.719,11.0,p
-73.942,40.717,6.0,p
-74.043,40.785,1.0,p
-74.043,40.786,5.0,p
-73.942,40.718,3.0,p
-73.942,40.715,78.0,p
-74.043,40.787,2.0,p
-74.043,40.788,14.0,p
-73.942,40.716,29.0,p
-73.942,40.713,11.0,p
-75.134,40.605,1.0,p
-73.942,40.714,703.0,p
-74.043,40.782,1.0,p
-73.942,40.711,219.0,p
-74.043,40.784,1.0,p
-73.942,40.712,23.0,p
-73.963,40.72,92.0,p
-73.963,40.71,2587.0,p
-73.963,40.74,1.0,p
-73.963,40.73,1.0,p
-73.684,40.65,1.0,p
-73.963,40.65,1.0,p
-73.963,40.66,1.0,p
-73.891,40.699,1.0,p
-73.963,40.69,24.0,p
-73.963,40.68,66.0,p
-73.965,40.644,5.0,p
-73.965,40.642,1.0,p
-73.965,40.643,1.0,p
-73.965,40.648,1.0,p
-73.942,40.708,43.0,p
-73.942,40.709,4.0,p
-73.942,40.706,21.0,p
-74.071,40.812,1.0,p
-74.252,40.585,1.0,p
-73.942,40.707,43.0,p
-74.043,40.775,3.0,p
-73.942,40.704,44.0,p
-74.043,40.776,1.0,p
-73.942,40.705,44.0,p
-74.043,40.777,1.0,p
-73.942,40.702,21.0,p
-73.942,40.703,31.0,p
-73.963,40.81,148.0,p
-73.942,40.701,126.0,p
-73.963,40.82,2.0,p
-73.963,40.76,533.0,p
-73.963,40.75,4.0,p
-73.963,40.78,6.0,p
-73.821,40.759,1.0,p
-73.963,40.77,2616.0,p
-73.963,40.79,2.0,p
-73.965,40.633,2.0,p
-73.821,40.753,2.0,p
-73.965,40.634,3.0,p
-73.821,40.754,1.0,p
-73.821,40.751,1.0,p
-73.965,40.632,2.0,p
-73.965,40.635,2.0,p
-73.965,40.636,2.0,p
-74.043,40.762,1.0,p
-73.821,40.726,3.0,p
-73.839,40.666,1.0,p
-73.839,40.667,1.0,p
-73.965,40.666,1.0,p
-73.965,40.667,9.0,p
-73.821,40.725,1.0,p
-73.965,40.668,1.0,p
-73.821,40.722,1.0,p
-73.839,40.661,1.0,p
-73.8,40.597,1.0,p
-74.28,40.722,1.0,p
-74.043,40.756,2.0,p
-73.965,40.651,2.0,p
-73.965,40.652,1.0,p
-74.043,40.754,1.0,p
-74.043,40.755,1.0,p
-74.043,40.751,1.0,p
-73.963,40.62,1.0,p
-73.965,40.653,4.0,p
-77.06,38.792,1.0,p
-73.816,40.765,1.0,p
