"long","lat","count","type"
-73.965,40.697,4.0,p
-74.122,40.939,1.0,p
-73.877,40.91,1.0,p
-73.742,40.665,1.0,p
-73.877,40.97,1.0,p
-73.832,40.7,1.0,p
-73.993,40.697,306.0,p
-73.993,40.696,111.0,p
-68.472,39.243,1.0,p
-73.993,40.699,205.0,p
-73.993,40.698,41.0,p
-73.993,40.693,331.0,p
-73.993,40.692,2143.0,p
-73.993,40.695,215.0,p
-73.993,40.694,76.0,p
-69.066,40.725,3.0,p
-73.993,40.691,824.0,p
-73.858,40.953,1.0,p
-73.88,40.787,3.0,p
-73.891,40.635,1.0,p
-73.891,40.638,1.0,p
-73.8,40.648,1.0,p
-73.8,40.646,151.0,p
-73.8,40.645,142.0,p
-73.8,40.644,1.0,p
-74.066,40.648,1.0,p
-73.891,40.626,1.0,p
-74.01,41.699,1.0,p
-73.8,40.637,2.0,p
