"long","lat","count","type"
-74.019,40.646,1.0,p
-74.043,40.744,1.0,p
-74.05,40.811,3.0,p
-74.05,40.812,4.0,p
-74.049,40.79,2.0,p
-74.043,40.734,1.0,p
-74.043,40.735,1.0,p
-74.019,40.636,4.0,p
-73.784,40.849,1.0,p
-73.816,40.754,1.0,p
-74.019,40.639,6.0,p
-74.043,40.736,2.0,p
-74.043,40.731,6.0,p
-74.043,40.732,1.0,p
-74.019,40.635,15.0,p
-73.816,40.752,5.0,p
-74.019,40.634,2.0,p
-74.049,40.72,1.0,p
-74.05,40.801,1.0,p
-73.584,40.701,1.0,p
-74.043,40.727,11.0,p
-74.043,40.729,2.0,p
-74.043,40.723,1.0,p
-74.043,40.724,1.0,p
-74.043,40.725,1.0,p
-74.019,40.627,1.0,p
-74.043,40.726,1.0,p
-74.043,40.721,1.0,p
-74.019,40.623,2.0,p
-73.821,40.765,1.0,p
-74.043,40.716,2.0,p
-74.043,40.717,4.0,p
-73.821,40.769,2.0,p
-74.043,40.718,5.0,p
-73.816,40.748,2.0,p
-74.043,40.719,7.0,p
-73.816,40.732,1.0,p
-73.816,40.733,1.0,p
-74.043,40.714,6.0,p
-74.043,40.715,5.0,p
-73.816,40.739,4.0,p
0.0,6.666,4.0,p
-4.999,0.0,1.0,p
-73.816,40.738,2.0,p
-74.043,40.701,2.0,p
-74.043,40.704,1.0,p
-73.844,40.667,1.0,p
-74.271,40.952,1.0,p
-74.266,40.816,1.0,p
-68.484,34.559,1.0,p
-73.942,40.799,142.0,p
-73.942,40.797,424.0,p
-73.942,40.798,320.0,p
-73.942,40.795,84.0,p
-73.942,40.796,104.0,p
-73.942,40.793,118.0,p
-73.942,40.794,282.0,p
-73.942,40.791,501.0,p
-73.942,40.792,5.0,p
-73.714,40.717,1.0,p
-74.019,40.684,1.0,p
-73.844,40.661,1.0,p
-73.844,40.658,1.0,p
-73.942,40.788,25.0,p
-73.942,40.789,167.0,p
-73.942,40.786,901.0,p
-73.942,40.787,94.0,p
-73.942,40.784,31.0,p
-73.942,40.785,161.0,p
-73.942,40.782,2.0,p
-73.942,40.783,7.0,p
-72.583,33.544,1.0,p
-73.942,40.781,1.0,p
-73.816,40.788,1.0,p
-73.816,40.789,1.0,p
-73.942,40.779,6.0,p
-73.942,40.777,184.0,p
-73.942,40.778,14.0,p
-73.942,40.775,7.0,p
-73.942,40.776,41.0,p
-73.942,40.773,1.0,p
-73.942,40.774,6.0,p
-73.942,40.771,2.0,p
-73.942,40.772,3.0,p
-73.942,40.768,13.0,p
-73.942,40.766,2.0,p
-73.942,40.767,1.0,p
-73.942,40.762,14.0,p
-74.05,40.813,1.0,p
-73.942,40.761,49.0,p
-73.816,40.779,1.0,p
-73.407,41.101,1.0,p
-99.0,40.777,1.0,p
-74.094,40.649,2.0,p
-73.914,40.888,1.0,p
-74.145,40.774,2.0,p
-73.914,40.883,3.0,p
-74.172,40.74,1.0,p
-73.914,40.886,1.0,p
-73.914,40.885,1.0,p
-74.172,40.71,1.0,p
-73.914,40.884,5.0,p
-73.914,40.879,4.0,p
-73.914,40.878,1.0,p
-73.784,40.911,1.0,p
-73.878,40.88,1.0,p
-73.533,40.907,1.0,p
-73.993,40.602,12.0,p
-73.878,40.84,1.0,p
-73.993,40.601,1.0,p
-73.914,40.871,32.0,p
-73.844,40.684,1.0,p
-73.844,40.682,1.0,p
-73.844,40.681,2.0,p
-73.844,40.679,13.0,p
-73.844,40.678,5.0,p
-74.019,40.699,1.0,p
-73.844,40.677,3.0,p
-74.019,40.698,1.0,p
-73.988,40.599,1.0,p
-0.185,40.74,1.0,p
-73.878,40.77,55.0,p
-73.878,40.76,2.0,p
-73.878,40.75,5.0,p
-73.878,40.74,11.0,p
-74.048,40.64,1.0,p
0.0,4.0,2.0,p
-74.019,40.694,1.0,p
-74.019,40.697,2.0,p
-73.988,40.595,1.0,p
-74.019,40.696,1.0,p
-74.019,40.693,6.0,p
-73.816,40.722,1.0,p
-73.88,40.731,2.0,p
-73.993,40.623,1.0,p
-73.88,40.724,1.0,p
-74.048,40.75,2.0,p
-73.88,40.728,14.0,p
-74.048,40.72,8.0,p
-73.742,40.652,1.0,p
-73.88,40.729,1.0,p
-73.914,40.854,2.0,p
-73.914,40.853,1.0,p
-74.445,40.5,1.0,p
-74.001,40.546,1.0,p
-73.816,40.726,1.0,p
-73.816,40.727,1.0,p
-73.993,40.611,1.0,p
-73.914,40.845,4.0,p
-73.914,40.844,4.0,p
-73.599,40.66,1.0,p
-73.993,40.619,1.0,p
-73.88,40.741,79.0,p
