"long","lat","count","type"
-74.043,40.764,17.0,p
-73.965,40.663,1.0,p
-74.043,40.765,1.0,p
-73.821,40.729,1.0,p
-73.821,40.726,3.0,p
-73.714,40.778,2.0,p
-73.435,40.818,1.0,p
-41.45,2316.22,1.0,p
-73.965,40.666,1.0,p
-73.965,40.667,12.0,p
-73.821,40.721,2.0,p
-73.821,40.724,2.0,p
-73.965,40.668,1.0,p
-73.821,40.722,1.0,p
-2.666,40.758,1.0,p
-74.043,40.757,1.0,p
-74.043,40.758,1.0,p
-73.965,40.651,2.0,p
-73.684,40.69,1.0,p
-73.963,40.62,1.0,p
-73.963,40.58,1.0,p
-73.965,40.653,1.0,p
-73.816,40.765,2.0,p
-9.999,0.67,1.0,p
-74.043,40.748,1.0,p
-73.808,40.7,2.0,p
-74.019,40.644,1.0,p
-74.043,40.741,1.0,p
-74.043,40.743,1.0,p
-74.019,40.646,1.0,p
-74.043,40.744,3.0,p
-74.05,40.812,1.0,p
-74.049,40.75,1.0,p
-74.049,40.79,3.0,p
-73.816,40.769,1.0,p
-74.019,40.637,5.0,p
-74.043,40.735,1.0,p
-74.019,40.639,5.0,p
-74.043,40.731,9.0,p
-74.019,40.632,1.0,p
-74.043,40.732,4.0,p
-74.019,40.635,1.0,p
-73.816,40.752,1.0,p
-61.873,46.279,1.0,p
-74.049,40.72,3.0,p
-74.049,40.73,1.0,p
-74.019,40.631,4.0,p
-74.043,40.727,6.0,p
-74.043,40.728,3.0,p
-74.043,40.729,4.0,p
-74.043,40.723,4.0,p
-74.043,40.724,2.0,p
-74.043,40.725,1.0,p
-74.043,40.726,3.0,p
-73.844,40.601,1.0,p
-73.821,40.761,1.0,p
-74.043,40.721,2.0,p
-74.145,40.819,1.0,p
-74.043,40.722,1.0,p
-73.816,40.741,1.0,p
-74.019,40.629,1.0,p
-73.821,40.764,3.0,p
-74.043,40.716,1.0,p
-74.043,40.717,1.0,p
-74.043,40.718,5.0,p
-74.043,40.719,14.0,p
-74.043,40.714,8.0,p
-74.043,40.715,6.0,p
-74.303,40.658,1.0,p
-73.839,40.633,1.0,p
-73.816,40.739,2.0,p
0.0,6.666,2.0,p
-74.043,40.708,1.0,p
-74.266,40.811,2.0,p
-73.844,40.669,4.0,p
-74.043,40.703,1.0,p
-74.043,40.704,1.0,p
-73.942,40.799,121.0,p
-73.784,40.894,1.0,p
-73.942,40.797,409.0,p
-73.942,40.798,364.0,p
-73.942,40.795,67.0,p
-73.686,40.765,1.0,p
-73.942,40.796,114.0,p
-73.942,40.793,66.0,p
-73.942,40.794,273.0,p
-73.942,40.791,502.0,p
-73.942,40.792,5.0,p
-74.019,40.685,1.0,p
-73.561,40.834,1.0,p
-74.266,40.806,1.0,p
-73.942,40.788,24.0,p
-73.942,40.789,211.0,p
-73.686,40.751,2.0,p
-73.942,40.786,814.0,p
-73.942,40.787,92.0,p
-73.942,40.784,28.0,p
-73.942,40.785,181.0,p
-73.942,40.782,2.0,p
-73.942,40.783,6.0,p
-73.942,40.781,2.0,p
-73.942,40.779,12.0,p
-73.942,40.777,176.0,p
-73.942,40.778,10.0,p
-73.942,40.775,4.0,p
-73.942,40.776,50.0,p
-74.05,40.832,1.0,p
-73.942,40.773,5.0,p
-73.942,40.774,2.0,p
-73.942,40.771,1.0,p
-73.942,40.772,6.0,p
-73.816,40.778,1.0,p
-73.942,40.768,4.0,p
-73.942,40.769,1.0,p
-73.942,40.766,1.0,p
-73.942,40.767,1.0,p
-73.942,40.764,4.0,p
-73.942,40.765,1.0,p
-73.942,40.762,12.0,p
-73.942,40.761,44.0,p
-74.05,40.818,2.0,p
-73.742,40.616,2.0,p
-74.145,40.761,1.0,p
-73.914,40.897,1.0,p
-73.844,40.699,1.0,p
-73.639,40.437,1.0,p
-74.145,40.771,1.0,p
-73.914,40.884,4.0,p
-73.914,40.879,1.0,p
-73.914,40.878,1.0,p
-73.844,40.689,1.0,p
-73.784,40.912,1.0,p
-73.599,40.76,1.0,p
-73.878,40.88,1.0,p
-73.993,40.602,4.0,p
-73.993,40.601,4.0,p
-73.878,40.93,1.0,p
-73.914,40.871,27.0,p
-73.844,40.684,1.0,p
-79.176,35.512,1.0,p
-73.844,40.681,2.0,p
-73.212,40.783,3.0,p
-73.784,40.905,1.0,p
-73.844,40.679,7.0,p
-73.844,40.678,1.0,p
-74.019,40.699,1.0,p
-73.784,40.901,1.0,p
-74.019,40.698,1.0,p
-73.844,40.677,1.0,p
-73.988,40.599,1.0,p
