"long","lat","count","type"
-73.821,40.753,1.0,p
-73.821,40.754,1.0,p
-0.271,0.0,1.0,p
-73.965,40.632,2.0,p
-73.821,40.752,1.0,p
-73.821,40.757,2.0,p
-73.821,40.758,3.0,p
-73.821,40.755,3.0,p
-73.965,40.636,2.0,p
-73.821,40.756,2.0,p
-74.043,40.768,1.0,p
-74.043,40.769,1.0,p
-0.001,3.405,1.0,p
-74.071,40.821,1.0,p
-74.043,40.761,2.0,p
-73.821,40.726,2.0,p
-73.821,40.727,2.0,p
-73.839,40.666,1.0,p
-73.684,40.83,1.0,p
-73.839,40.667,1.0,p
-73.839,40.668,1.0,p
-73.965,40.666,2.0,p
-73.965,40.667,6.0,p
-73.965,40.668,3.0,p
-74.043,40.756,2.0,p
-8.469,2.161,1.0,p
-74.043,40.758,1.0,p
-73.96,48.133,1.0,p
-73.965,40.651,2.0,p
-74.043,40.753,1.0,p
-74.043,40.754,3.0,p
-74.043,40.751,2.0,p
-73.963,40.61,1.0,p
-73.714,40.767,3.0,p
-74.419,40.965,1.0,p
-73.963,40.58,1.0,p
-73.965,40.656,1.0,p
-73.965,40.653,1.0,p
-73.965,40.654,1.0,p
-73.965,40.659,1.0,p
-73.965,40.657,3.0,p
-74.043,40.745,1.0,p
-73.816,40.765,2.0,p
-74.043,40.746,1.0,p
-73.816,40.766,2.0,p
-74.043,40.748,1.0,p
-74.019,40.649,1.0,p
-73.808,40.7,2.0,p
-74.043,40.741,1.0,p
-74.019,40.643,8.0,p
-74.043,40.744,1.0,p
-74.049,40.83,1.0,p
-73.844,40.628,1.0,p
-74.145,40.806,1.0,p
-74.145,40.805,1.0,p
-74.019,40.642,9.0,p
-73.821,40.785,1.0,p
-74.043,40.739,1.0,p
-74.043,40.734,3.0,p
-74.043,40.735,1.0,p
-74.019,40.636,1.0,p
-74.019,40.639,11.0,p
-73.816,40.755,1.0,p
-74.019,40.633,7.0,p
-74.043,40.731,5.0,p
-74.145,40.809,1.0,p
-74.019,40.632,1.0,p
-74.019,40.635,19.0,p
-74.043,40.732,8.0,p
-73.816,40.751,1.0,p
-74.019,40.634,2.0,p
-74.049,40.72,1.0,p
-73.686,40.796,1.0,p
-73.951,41.1,1.0,p
-74.049,40.65,1.0,p
-74.043,40.727,6.0,p
-74.043,40.728,3.0,p
-74.043,40.729,5.0,p
-73.184,40.596,1.0,p
-74.043,40.723,1.0,p
-74.043,40.724,2.0,p
-73.816,40.743,1.0,p
-74.043,40.725,1.0,p
-74.043,40.726,3.0,p
-74.019,40.627,2.0,p
-73.821,40.761,2.0,p
-74.019,40.621,1.0,p
-73.839,40.626,1.0,p
-73.821,40.764,3.0,p
-73.821,40.765,1.0,p
-74.043,40.716,1.0,p
-74.043,40.717,1.0,p
-74.043,40.718,9.0,p
-73.816,40.748,2.0,p
-73.821,40.766,1.0,p
-74.043,40.719,12.0,p
-73.816,40.731,1.0,p
-74.043,40.714,6.0,p
-74.019,40.617,2.0,p
-74.043,40.715,4.0,p
-73.821,40.771,1.0,p
-74.089,40.589,1.0,p
-6.919,0.0,1.0,p
-73.839,40.635,1.0,p
-73.816,40.739,3.0,p
-73.821,40.775,1.0,p
0.0,6.666,3.0,p
-4.999,0.0,1.0,p
-73.816,40.737,1.0,p
-73.816,40.738,1.0,p
-74.043,40.704,1.0,p
-73.844,40.664,1.0,p
-73.942,40.799,115.0,p
-80.224,32.746,1.0,p
-73.942,40.797,367.0,p
-73.942,40.798,269.0,p
-73.942,40.795,59.0,p
-73.942,40.796,99.0,p
-73.942,40.793,71.0,p
-74.145,40.842,1.0,p
-73.942,40.794,308.0,p
-74.33,40.708,1.0,p
-73.942,40.791,504.0,p
-73.942,40.792,9.0,p
-74.019,40.678,1.0,p
-73.942,40.788,24.0,p
-73.942,40.789,220.0,p
-73.942,40.786,915.0,p
-73.942,40.787,98.0,p
-73.942,40.784,21.0,p
-73.942,40.785,243.0,p
-73.942,40.782,1.0,p
-73.942,40.783,13.0,p
-73.946,40.216,1.0,p
-73.942,40.781,2.0,p
-74.05,40.839,1.0,p
-74.019,40.675,1.0,p
-74.019,40.669,1.0,p
-73.816,40.788,1.0,p
-73.816,40.782,1.0,p
-73.844,40.645,1.0,p
-74.019,40.667,1.0,p
-73.942,40.779,2.0,p
-73.942,40.777,190.0,p
-73.686,40.783,1.0,p
-73.942,40.778,9.0,p
-74.168,40.708,2.0,p
-73.942,40.775,3.0,p
-74.168,40.701,1.0,p
-73.942,40.776,58.0,p
-74.168,40.703,1.0,p
-73.942,40.774,3.0,p
-74.05,40.824,1.0,p
-73.942,40.771,3.0,p
-73.942,40.772,2.0,p
-73.816,40.776,1.0,p
-73.816,40.771,1.0,p
-73.942,40.768,6.0,p
-73.942,40.769,4.0,p
-73.942,40.766,1.0,p
-73.942,40.767,3.0,p
-73.942,40.764,5.0,p
-73.942,40.765,1.0,p
-73.942,40.762,13.0,p
-73.942,40.763,6.0,p
-74.05,40.813,1.0,p
-73.942,40.761,39.0,p
-74.05,40.819,1.0,p
-0.209,40.758,1.0,p
-74.172,40.62,1.0,p
-74.103,40.585,1.0,p
-4.424,-0.0,1.0,p
-73.844,40.695,2.0,p
-74.172,40.74,1.0,p
-73.844,40.691,1.0,p
-73.914,40.885,2.0,p
-73.914,40.884,4.0,p
-73.914,40.879,2.0,p
-73.784,40.915,1.0,p
-73.914,40.878,3.0,p
-73.844,40.689,1.0,p
-73.784,40.911,2.0,p
-73.878,40.88,3.0,p
-73.878,40.87,1.0,p
-73.993,40.607,1.0,p
-73.993,40.602,1.0,p
-73.993,40.604,1.0,p
-74.289,40.642,1.0,p
-73.914,40.871,19.0,p
-73.844,40.684,1.0,p
-73.988,40.584,1.0,p
-73.988,40.585,1.0,p
-73.844,40.681,3.0,p
-73.784,40.907,1.0,p
-73.844,40.679,5.0,p
-74.019,40.699,2.0,p
-929.542,40.755,1.0,p
-73.844,40.678,2.0,p
-73.844,40.677,1.0,p
-73.988,40.599,1.0,p
-73.878,40.77,60.0,p
-73.844,41.066,3.0,p
-73.878,40.75,9.0,p
-73.878,40.74,10.0,p
0.0,4.7,1.0,p
-74.33,40.717,1.0,p
-74.365,40.74,1.0,p
-74.145,40.792,1.0,p
0.0,4.0,1.0,p
-74.019,40.693,1.0,p
-74.33,40.713,1.0,p
-74.086,40.89,1.0,p
-73.914,40.862,3.0,p
-73.914,40.858,2.0,p
-73.914,40.857,1.0,p
-73.914,40.855,2.0,p
-73.993,40.621,1.0,p
-74.168,40.645,1.0,p
-73.914,40.859,2.0,p
-73.737,40.596,1.0,p
-74.004,43.4,1.0,p
-74.094,40.694,1.0,p
-73.993,40.624,1.0,p
-74.266,40.774,1.0,p
